QB DVOA,QB,PRE W/L,TM,DAVE O,D,RUSH OFF,RUSH DEF,QB DVOA1,QB1,PRE W/L1,TM1,DAVE O,D1,RUSH OFF,PASS OFF,RUSH DEF,ATS,QBE,DIFDW1,DIFDW1O,ST,O DIFF,D DIFF,QBRUND,Eyds/GM,ID,12-6.5% MOVE,NET Yds/Drive,NET Pts/Drive,NET TOs/Drive,NET Avg. Lead,NET LOS/Drive,OFF TDs/Drive,OFF Stops/Drive,d3Outs/Drive,TTL Open O/U,TTL Close O/U,2nd HF SIDE,1st HF Margin,1st HF ATS Margin,INT/Drive,BOFF,BETTER SP,AVG TT,AVG CAY,AVG IAY,AVG AYD,AVG AGG,AYTS,AVG ATT,AVG YDS,AVG TD,AVG INT,AVG RATE,AVGCOMP,AVG xCOMP,AVG YPP,AVG xYPP,AVG xYards,AVG YPP +/-,TEAM,closeline,push
-0.106,52,W,-0.019,-0.08,-0.048,0.04,0.104,0.068,48.2,L,0.008,-0.036,-0.058,0.013,0.035,-0.01,1,1,0.118,0.079,0.013,-0.011,0.113,0,19.83333333,201914TB-2IND3835,0,1.290884194,-0.06562989,0.04665493,1.251271518,-2.057707355,0.243055556,0.354166667,0.197183099,0,0,1,-6,-8,0.138888889,0,1,2.742441113,7.901070664,10.32997859,-2.428907923,17.54475375,1.144753747,38.91666667,304.9166667,1.833333333,1.666666667,82.73897216,24.60385439,24.79352677,7.835117773,7.80734214,315.6007366,0.027775633,DET,-2,0
0.021,46.2,L,-0.084,-0.007,0.03,0.182,0.137,-0.198,34.3,L,-0.174,-0.139,0.043,0.014,-0.13,0.055,1,1,-0.245,-0.14,-0.047,-0.123,-0.088,0,0,201914LAC-1JAX4510,1,5.331884688,0.068303636,0.066927423,-1.808199334,-1.588729538,0.203389831,0.330508475,0.170940171,0,0,1,21,20,0.127118644,1,0,2.658516854,6.501123596,8.913033708,-2.411910112,16.41235955,-0.297078652,37.08333333,286.1666667,1.416666667,1.25,86.75213483,24.82247191,24.67731236,7.716853933,7.55937678,286.5530562,0.157477153,GB,-1,0
-0.198,34.3,L,-0.174,-0.139,0.043,0.014,0.055,0.021,46.2,L,-0.084,-0.007,0.03,0.182,-0.132,0.137,0,0,-0.14,-0.245,0.008,0.009,-0.13,0,0,201914JAX1LAC1045,0,-2.107513309,-0.512924647,0.02634323,-4.019702541,-4.519236046,0.145985401,0.496350365,0.203007519,0,0,0,-21,-20,0.051094891,0,1,2.940540541,6.164564565,8.011111111,-1.846546547,16.21561562,-1.497297297,33.3,242.4,1.4,0.5,90.32792793,20.9009009,22.16389189,7.279279279,7.444699372,258.6372012,-0.165420093,NYJ,1,0
0.322,76.6,W,0.27,0.196,-0.04,0.449,-0.099,0.053,52.5,L,0.327,0.011,-0.31,0.173,-0.05,-0.421,1,1,0.119,0.157,0.034,0.065,0.048,0,14.75,201914KC3.5NE2316,0,2.624622852,0.630394858,-0.068476978,4.819001705,3.600223009,0.297520661,0.355371901,0.158730159,1,1,0,13,16.5,0.016528926,1,1,2.755190616,6.320527859,9.471260997,-3.150733138,12.59178886,0.053372434,37.88888889,323,2.111111111,0.222222222,106.7730205,24.97947214,25.2963607,8.524926686,8.548499489,334.5517097,-0.023572803,CIN,3.5,0
0.053,52.5,L,0.327,0.011,-0.31,0.173,-0.421,0.322,76.6,W,0.27,0.196,-0.04,0.449,-0.068,-0.099,0,0,0.157,0.119,0.006,-0.091,0.316,0,8,201914NE-3.5KC1623,0,9.136316948,1.164734654,-0.122181462,8.496722915,8.53494742,0.226950355,0.503546099,0.262068966,1,1,1,-13,-16.5,0.04964539,0,0,2.738868313,5.70473251,7.656995885,-1.952263374,15.84794239,-1.507613169,40.5,272.3333333,1.5,0.5,88.23312757,25.15020576,26.2978251,6.724279835,6.834589202,278.483072,-0.110309366,CLE,-3.5,0
0.313,50.4,W,0.019,-0.206,-0.196,-0.055,-0.143,-0.034,59.6,L,-0.09,0.057,0.128,0.005,0.125,0.279,1,0,-0.117,0.037,0.029,-0.263,0.103,0,-2.166666667,201914PIT-2.5ARI2317,0,0.36984127,0.064021164,-0.066402116,-0.66494709,-0.996296296,0.155555556,0.474074074,0.235714286,1,1,1,3,0.5,0.096296296,0,1,2.851219512,4.43902439,8.112195122,-3.673170732,14.6097561,-0.748780488,20.5,172,1,1,91.89512195,14.48780488,12.64980488,8.390243902,7.61401626,156.9098537,0.776227642,LAR,-2.5,0
-0.034,59.6,L,-0.09,0.057,0.128,0.005,0.279,0.313,50.4,W,0.019,-0.206,-0.196,-0.055,-0.191,-0.143,0,1,0.037,-0.117,-0.02,0.169,-0.146,1,48,201914ARI2.5PIT1723,0,-8.88579437,-0.584685115,-0.01723521,-3.96713979,-0.374284351,0.190839695,0.458015267,0.15625,1,1,0,-3,-0.5,0.045801527,1,0,2.693419204,5.200702576,6.944964871,-1.744262295,14.06510539,-2.075175644,35.58333333,238.8333333,1.166666667,0.5,88.39203747,23.77985948,24.53138407,6.711943794,6.829331734,252.4651288,-0.11738794,ARI,2.5,0
0.198,52.9,W,-0.014,0.035,0.032,0.201,0.154,0.178,56.3,L,-0.154,0.016,0.144,0.23,-0.046,0.25,1,0,-0.058,-0.095,-0.017,-0.017,-0.009,0,14.58333333,201914TEN-1OAK4221,1,-0.86503652,0.23594792,-0.030644649,-0.315338203,3.309569175,0.246268657,0.514925373,0.212765957,0,0,1,0,-1,0.044776119,1,0,2.810625,6.940340909,8.978409091,-2.038068182,21.00681818,-0.446022727,25.14285714,228.8571429,1.714285714,0.571428571,112.5153409,19.85227273,17.42161932,9.102272727,8.13238513,218.6670398,0.969887598,CHI,-1,0
0.178,56.3,L,-0.154,0.016,0.144,0.23,0.25,0.198,52.9,W,-0.014,0.035,0.032,0.201,-0.026,0.154,0,1,-0.095,-0.058,-0.025,0.04,-0.084,0,-7.833333333,201914OAK1TEN2142,0,-3.104045008,-0.698404786,0.017803732,-2.255376727,-0.584674548,0.228813559,0.466101695,0.168067227,0,0,0,0,1,0.06779661,0,0,2.778555858,4.811444142,6.394822888,-1.583378747,13.63160763,-2.235967302,30.58333333,236.9166667,1.333333333,0.666666667,97.36294278,21.72207084,21.15388828,7.746594005,7.466046481,228.4442589,0.280547525,SF,1,0
0.295,72.1,W,0.238,0.219,-0.034,0.49,0.029,-0.034,42.2,W,0.042,-0.062,-0.1,0.092,-0.072,0.026,0,1,0.157,-0.104,-0.015,0.121,0.012,0,24.5,201914SEA-2.5LAR1228,0,0.603028025,0.393052722,-0.056802319,0.593632557,2.923977236,0.273381295,0.417266187,0.186567164,1,1,0,-18,-20.5,0.028776978,1,0,2.813133159,7.085639687,9.575195822,-2.489556136,18.27206266,0.582767624,31.91666667,264.75,2.166666667,0.333333333,109.4971279,22.97650131,21.09585117,8.295039164,7.755975369,263.7282298,0.539063795,PIT,-2.5,0
-0.034,42.2,W,0.042,-0.062,-0.1,0.092,0.026,0.295,72.1,W,0.238,0.219,-0.034,0.49,0.042,0.029,1,0,-0.104,0.157,0.004,-0.14,0.054,0,-0.083333333,201914LAR2.5SEA2812,1,2.64555834,0.107045391,0.035366193,1.694792537,-0.912057923,0.2,0.4,0.240601504,1,1,1,18,20.5,0.096296296,0,1,2.764282561,5.966004415,7.875055188,-1.909050773,11.69690949,-1.184326711,37.75,284.9166667,1.083333333,1,84.11942605,26.29801325,28.112117,7.547461369,7.844444333,326.0201347,-0.296982964,NO,2.5,0
-0.103,39.1,L,-0.233,-0.154,0.074,-0.117,0.282,-0.008,64.3,L,0.042,-0.007,-0.057,0.094,0.006,0.049,1,0,-0.126,-0.036,-0.005,-0.052,-0.062,0,0,201914NYG8.5PHI1723,0,-5.076216603,-0.763955153,0.104365458,-4.570431775,-2.878578244,0.198473282,0.442748092,0.203125,1,1,0,14,22.5,0.099236641,0,0,2.877322404,5.268852459,7.797540984,-2.528688525,22.39508197,-1.180601093,36.6,235.7,1.8,1.1,84.06939891,22.7431694,22.88728962,6.43989071,6.42499002,237.7121339,0.014900691,KC,8.5,0
-0.008,64.3,L,0.042,-0.007,-0.057,0.094,0.049,-0.103,39.1,L,-0.233,-0.154,0.074,-0.117,-0.094,0.282,0,1,-0.036,-0.126,-0.007,-0.017,-0.016,0,26.66666667,201914PHI-8.5NYG2317,0,2.158412483,-0.097467209,0.024423338,-1.318577567,-1.336725464,0.227272727,0.462121212,0.26119403,1,1,1,-14,-22.5,0.060606061,1,0,2.712557604,6.109677419,8.582488479,-2.47281106,16.58479263,0.184792627,36.16666667,236.6666667,1.666666667,0.583333333,90.04285714,23.56451613,24.27890092,6.543778802,6.664843892,249.0144194,-0.121065091,SEA,-8.5,0
-0.223,43,W,-0.182,-0.265,-0.035,-0.238,0.124,0.291,79.8,W,0.472,0.281,-0.172,0.428,0.22,-0.18,0,0,-0.131,0.423,0.049,-0.216,0.049,0,3.307692308,201915NYJ14.5BAL2142,0,-4.991020408,-0.594421769,0.042721088,-3.61,-6.176734694,0.142857143,0.551020408,0.213333333,0,0,1,-14,0.5,0.095238095,0,1,2.878011527,5.675216138,8.77204611,-3.096829971,16.1259366,0.077233429,34.7,242.4,1.5,1.1,85.28616715,22.19884726,22.36799424,6.985590778,6.782609296,235.1588847,0.202981483,DEN,14.5,0
0.291,79.8,W,0.472,0.281,-0.172,0.428,-0.18,-0.223,43,W,-0.182,-0.265,-0.035,-0.238,-0.237,0.124,1,1,0.423,-0.131,0.019,0.314,0.081,0,80.46153846,201915BAL-14.5NYJ4221,1,10.13815385,1.398461538,-0.058153846,7.969076923,2.709230769,0.376,0.288,0.176923077,0,0,1,14,-0.5,0.056,1,0,2.885389049,6.162536023,8.749279539,-2.586743516,14.97694524,-0.044668588,26.69230769,205.9230769,2.153846154,0.461538462,100.6285303,18.64841499,18.72222767,7.714697406,7.342095524,207.8677378,0.372601882,OAK,-14.5,0
-0.079,53.7,W,0.026,-0.036,-0.049,0.072,0.106,-0.048,39.4,L,-0.118,-0.005,0.119,0.22,-0.181,0.209,1,1,0.163,-0.138,0.013,0.01,0.115,0,20.07692308,201915TB-3DET3817,1,1.873438663,-0.010836297,0.061088593,0.865787079,-2.548763339,0.25477707,0.337579618,0.201298701,0,0,1,18,15,0.146496815,0,1,2.7475,7.909765625,10.17792969,-2.268164063,16.59160156,1.008984375,39.38461538,316.5384615,2,1.769230769,84.89765625,25.34179688,25.21684961,8.037109375,7.94468121,324.9212969,0.092428165,NYJ,-3,0
-0.048,39.4,L,-0.118,-0.005,0.119,0.22,0.209,-0.079,53.7,W,0.026,-0.036,-0.049,0.072,-0.096,0.106,0,0,-0.138,0.163,0.006,-0.039,-0.068,0,0,201915DET3TB1738,0,-4.362382201,-0.406732731,0.023996891,0.107475955,3.979209171,0.205479452,0.438356164,0.234042553,0,0,0,-18,-15,0.082191781,1,0,2.891282051,6.984615385,8.028205128,-1.043589744,19.25384615,-0.394871795,39,242.5,1.5,1.5,73.90769231,23.02564103,24.15984615,6.217948718,6.385253036,248.1010256,-0.167304318,NO,3,0
-0.025,61,W,0.028,-0.012,-0.046,0.079,0.06,-0.664,15.8,L,-0.306,-0.323,-0.001,-0.271,-0.131,0.091,1,1,-0.05,-0.13,-0.006,-0.03,-0.023,0,26.61538462,201915PHI-6WAS3727,0,2.760273973,-0.075342466,0.02739726,-1.756849315,-1.095890411,0.226027397,0.47260274,0.280821918,0,0,1,-4,-10,0.054794521,1,0,2.724690083,5.94338843,8.37768595,-2.434297521,16.3177686,-0.009917355,37.23076923,243.4615385,1.692307692,0.538461538,90.81322314,24.5392562,25.26765083,6.539256198,6.659229854,257.4349339,-0.119973656,ARI,-6,0
-0.664,15.8,L,-0.306,-0.323,-0.001,-0.271,0.091,-0.025,61,W,0.028,-0.012,-0.046,0.079,0,0.06,0,0,-0.13,-0.05,0.017,-0.135,0.005,0,4.384615385,201915WAS6PHI2737,0,-10.42883409,-0.897361021,-0.011356262,-5.279850746,-2.364157474,0.130434783,0.507246377,0.179104478,0,0,0,4,10,0.086956522,0,1,2.914258065,6.17483871,8.737419355,-2.562580645,21.27225806,-0.790322581,25.83333333,156.3333333,0.5,1,67.03032258,14.72258065,17.03824516,6.051612903,6.524496253,176.4928839,-0.47288335,WAS,6,0
-0.096,43.8,W,-0.004,-0.083,-0.071,0.06,-0.041,0.163,55,W,0.043,0.123,0.086,0.295,0.057,0.071,0,0,-0.028,0.015,0.008,-0.073,0.025,0,11.92307692,201915CHI6.5GB1321,0,-1.513601477,0.048771009,-0.010298261,0.761998446,-0.813756922,0.184397163,0.553191489,0.260273973,1,1,0,-4,2.5,0.070921986,0,1,2.641799486,5.104627249,7.905655527,-2.801028278,17.49820051,-1.320565553,35.36363636,221,1.454545455,0.727272727,86.61413882,24.33933162,24.52487918,6.249357326,6.200920525,228.465856,0.048436801,BAL,6.5,0
0.163,55,W,0.043,0.123,0.086,0.295,0.071,-0.096,43.8,W,-0.004,-0.083,-0.071,0.06,-0.187,-0.041,1,1,0.015,-0.028,0.006,0.015,0.008,0,16.53846154,201915GB-6.5CHI2113,0,-0.674074074,0.323308271,-0.087997772,3.363686995,-0.6791423,0.278195489,0.488721805,0.177777778,1,1,1,4,-2.5,0.015037594,1,0,2.907482993,5.426984127,8.25170068,-2.824716553,12.9244898,-0.676643991,33.92307692,250.7692308,1.769230769,0.153846154,100.4045351,22.57596372,22.61735601,7.392290249,7.299294199,255.4101451,0.09299605,CLE,-6.5,0
0.034,51.9,L,0.287,-0.003,-0.289,0.157,-0.417,-0.093,37.9,L,-0.236,-0.174,0.125,-0.137,-0.101,0.282,1,1,0.117,-0.117,0.001,-0.101,0.316,0,9.846153846,201915NE-11CIN3413,0,8.372171946,1.02413273,-0.120412267,7.418237808,8.30015083,0.222222222,0.503267974,0.256410256,0,0,1,3,-8,0.052287582,1,0,2.73756705,5.614750958,7.639272031,-2.024521073,15.52049808,-1.527777778,40.15384615,264.3846154,1.461538462,0.538461538,86.51360153,24.72605364,26.09300958,6.584291188,6.725915532,272.3337261,-0.141624344,LAR,-11,0
-0.093,37.9,L,-0.236,-0.174,0.125,-0.137,0.282,0.034,51.9,L,0.287,-0.003,-0.289,0.157,-0.054,-0.417,0,0,-0.117,0.117,0.064,-0.118,-0.072,0,8.076923077,201915CIN11NE1334,0,-8.007249467,-0.86641791,0.067590618,-5.034168443,1.364925373,0.128571429,0.507142857,0.194029851,0,0,0,-3,8,0.078571429,0,1,2.45968523,5.7062954,7.754237288,-2.047941889,19.36997579,-1.43559322,41.3,275.7,1,0.9,78.9283293,25.37288136,26.47125666,6.675544794,6.866655226,289.7256247,-0.191110432,SEA,11,0
0.159,70.5,L,-0.063,0.04,0.131,0.235,0.25,0.253,57.8,W,0.065,0.109,0.023,0.247,-0.002,0.142,1,1,-0.129,0.021,0.028,0.032,-0.162,1,27.69230769,201915HOU2.5TEN2421,0,-0.897110641,0.030479211,-0.002818887,-1.649224806,0.885835095,0.287878788,0.371212121,0.131782946,1,1,0,14,16.5,0.075757576,0,1,2.828807339,6.40733945,8.837844037,-2.430504587,16.0559633,0.248165138,33.53846154,263.4615385,1.846153846,0.692307692,99.44701835,23.35779817,22.93721789,7.855504587,7.613993094,261.6566674,0.241511493,NE,2.5,0
0.253,57.8,W,0.065,0.109,0.023,0.247,0.142,0.159,70.5,L,-0.063,0.04,0.131,0.235,-0.022,0.25,0,0,0.021,-0.129,-0.021,0.021,-0.003,0,16,201915TEN-2.5HOU2124,0,0.566593083,0.318202723,-0.028605592,0.108627667,1.975165563,0.263888889,0.493055556,0.21192053,1,1,1,-14,-16.5,0.048611111,1,0,2.830492611,7.161083744,9.167487685,-2.006403941,20.18128079,-0.107389163,25.375,249.125,1.875,0.625,116.2241379,20.00492611,17.44946798,9.81773399,8.736510698,235.0991133,1.081223292,PIT,-2.5,0
0.248,70.8,L,0.182,0.188,-0.009,0.447,0.047,-0.252,37,L,-0.264,-0.14,0.091,-0.169,0.033,-0.033,1,1,0.101,-0.276,-0.014,0.107,-0.007,0,22.15384615,201915SEA-5CAR3024,0,-0.596667438,0.230224485,-0.058504976,-0.257255265,2.77255265,0.255033557,0.429530201,0.193103448,0,0,0,13,8,0.033557047,1,1,2.818878282,7.078281623,9.646062053,-2.56778043,17.89642005,0.472553699,32.23076923,263.2307692,2,0.384615385,106.0863962,22.89260143,21.21030788,8.167064439,7.681268125,262.3693842,0.485796314,TEN,-5,0
-0.252,37,L,-0.264,-0.14,0.091,-0.169,-0.033,0.248,70.8,L,0.182,0.188,-0.009,0.447,0.05,0.047,0,0,-0.276,0.101,-0.033,-0.163,-0.03,0,8.384615385,201915CAR5SEA2430,0,-1.045932238,-0.355609657,0.028890241,-1.935017245,-0.976262934,0.212903226,0.44516129,0.220125786,0,0,1,-13,-8,0.083870968,0,0,2.753906634,5.617444717,8.652088452,-3.034643735,17.44250614,-0.247665848,37,250,1.454545455,1.090909091,82.12014742,23.78132678,23.95809582,6.756756757,6.709448936,254.6857936,0.047307821,SF,5,0
0.327,80.1,W,-0.059,-0.112,-0.058,-0.087,0.007,0.305,75.2,W,0.254,0.173,-0.044,0.424,-0.073,-0.112,0,1,0.053,0.103,-0.004,0.015,0.031,0,0,201915DEN13KC323,1,-1.554692013,-0.105445571,0.008664601,2.111825868,-2.787323426,0.167883212,0.496350365,0.18705036,1,1,0,-12,1,0.065693431,0,0,2.690727273,4.943636364,6.954545455,-2.010909091,10.89636364,-1.785454545,27.5,221.5,2.5,1,109.7818182,19.96363636,18.21829091,8.054545455,7.458461183,203.7177091,0.596084271,DAL,13,0
0.305,75.2,W,0.254,0.173,-0.044,0.424,-0.112,0.327,80.1,W,-0.059,-0.112,-0.058,-0.087,-0.035,0.007,1,0,0.103,0.053,0.037,0.047,0.062,0,14.46153846,201915KC-13DEN233,0,2.554347826,0.643610013,-0.054347826,4.919795784,2.851449275,0.287878788,0.348484848,0.166666667,1,1,1,12,-1,0.022727273,1,1,2.791391076,6.066404199,9.064829396,-2.998425197,12.58215223,-0.330183727,38.1,319,2,0.3,104.3401575,25.08661417,25.65999738,8.372703412,8.445053348,331.1895354,-0.072349936,OAK,-13,0
-0.035,63.4,L,-0.352,-0.139,0.217,-0.086,0.442,-0.14,28.6,L,-0.228,-0.17,0.061,-0.133,-0.077,0.272,0,1,-0.046,-0.121,0.004,0.039,-0.157,1,17,201915MIA3.5NYG2036,0,-9.748928353,-1.231679935,0.082261686,-7.237497448,-2.324658093,0.161971831,0.478873239,0.18115942,0,0,0,3,6.5,0.11971831,1,0,2.637377049,6.939617486,9.023497268,-2.083879781,20.74836066,-0.107650273,33.27272727,225.6363636,1.181818182,1.090909091,81.33715847,21.90710383,22.50303825,6.781420765,6.82432488,242.0261011,-0.042904115,ATL,3.5,0
-0.14,28.6,L,-0.228,-0.17,0.061,-0.133,0.272,-0.035,63.4,L,-0.352,-0.139,0.217,-0.086,-0.278,0.442,1,0,-0.121,-0.046,0.003,-0.057,-0.057,0,0,201915NYG-3.5MIA3620,0,-5.404461735,-0.708312814,0.090170393,-3.582167832,-2.746281887,0.195804196,0.468531469,0.218309859,0,0,1,-3,-6.5,0.090909091,0,1,2.628235294,6.136134454,7.693277311,-1.557142857,20.98655462,-1.530252101,39.66666667,253,1.333333333,0.666666667,82.61764706,24.70588235,26.23784034,6.378151261,6.655152873,268.670605,-0.277001613,TB,-3.5,0
-0.133,43.7,L,0.086,-0.051,-0.138,0.019,-0.131,0.239,53.5,W,0.038,-0.231,-0.231,-0.049,-0.222,-0.157,1,0,0.192,-0.098,-0.001,0.045,0.103,1,39.38461538,201915BUF2PIT1710,0,3.675862069,0.517241379,-0.006896552,1.913793103,1.172413793,0.206896552,0.475862069,0.268965517,1,1,1,4,6,0.062068966,1,0,2.876138614,6.011633663,9.125742574,-3.114108911,15.34950495,-0.19529703,31.07692308,210.5384615,1.307692308,0.615384615,86.26608911,19.04950495,20.09896782,6.774752475,6.863932501,217.5307302,-0.089180026,IND,2,0
0.239,53.5,W,0.038,-0.231,-0.231,-0.049,-0.157,-0.133,43.7,L,0.086,-0.051,-0.138,0.019,-0.016,-0.131,0,1,-0.098,0.192,0.039,-0.273,0.122,0,0.846153846,201915PIT-2BUF1017,0,1.129957291,0.065049045,-0.067911954,-0.304571268,-1.548223588,0.153846154,0.461538462,0.234899329,1,1,0,-4,-6,0.090909091,0,1,2.771666667,4.553333333,6.873333333,-2.32,13.30833333,-1.841666667,20,165.3333333,1,0.666666667,100.0033333,14.96666667,12.9279,8.266666667,7.406644444,149.0926667,0.860022222,BAL,-2,0
-0.216,32.8,L,-0.272,-0.154,0.129,-0.025,0.109,0.173,59.5,L,-0.161,0.039,0.178,0.219,-0.04,0.289,1,0,-0.238,-0.102,0.01,-0.018,-0.179,0,0,201915JAX4OAK2016,0,-3.756921161,-0.710364977,0.025529265,-4.926717118,-4.450522081,0.143835616,0.51369863,0.195804196,1,1,1,-13,-9,0.047945205,0,1,2.887486486,5.948108108,7.76,-1.811891892,15.40405405,-1.677567568,33.63636364,235.0909091,1.363636364,0.454545455,89.63513514,21.21081081,22.5893027,6.989189189,7.166680567,250.032173,-0.177491378,MIN,4,0
0.173,59.5,L,-0.161,0.039,0.178,0.219,0.289,-0.216,32.8,L,-0.272,-0.154,0.129,-0.025,-0.151,0.109,0,1,-0.102,-0.238,-0.021,0.043,-0.109,0,-6,201915OAK-4JAX1620,1,-4.37439438,-0.752664729,0.016412306,-2.54296875,0.72026405,0.234375,0.4765625,0.170542636,1,1,0,13,9,0.0625,1,0,2.826159601,4.869825436,6.497007481,-1.627182045,12.97605985,-2.122693267,30.84615385,238.8461538,1.384615385,0.615384615,98.86683292,22,21.27734913,7.743142145,7.440453864,229.7278379,0.30268828,GB,-4,0
-0.086,51.3,W,0,0.018,0.008,0.049,0.013,-0.059,55.7,L,-0.129,0.007,0.106,-0.019,0.102,0.274,0,0,0.007,-0.002,-0.01,-0.062,0.041,0,12,201915CLE-3ARI2438,0,-1.957963875,-0.073234811,0.025615764,0.676073188,1.814403003,0.197278912,0.421768707,0.220689655,0,0,0,-11,-14,0.108843537,1,1,2.777192575,6.073085847,8.419953596,-2.346867749,18.78909513,-0.848259861,33.15384615,239.1538462,1.153846154,1.230769231,77.56542923,20.40603248,21.58238747,7.213457077,7.454885297,252.3431671,-0.241428221,DET,-3,0
-0.059,55.7,L,-0.129,0.007,0.106,-0.019,0.274,-0.086,51.3,W,0,0.018,0.008,0.049,0.048,0.013,1,1,-0.002,0.007,-0.029,0.145,-0.13,1,41,201915ARI3CLE3824,0,-9.206932773,-0.557142857,-0.00987395,-4.062815126,0.305252101,0.192857143,0.45,0.154411765,0,0,1,11,14,0.064285714,0,0,2.712888403,5.128446389,6.869803063,-1.741356674,13.79824945,-2.103063457,35.15384615,235.3846154,1.230769231,0.692307692,87.00087527,23.53172867,24.26214661,6.695842451,6.811609009,248.8096937,-0.115766558,CIN,3,0
0.007,56.3,W,-0.13,-0.032,0.085,0.101,0.235,0.125,60,W,0.298,0.061,-0.233,0.277,-0.024,-0.356,1,0,-0.125,0.318,-0.014,-0.106,-0.022,0,11.23076923,201915ATL12SF2922,0,1.00887758,-0.295278485,0.064178682,-3.142493639,-0.362736783,0.237037037,0.348148148,0.183206107,0,0,1,0,12,0.096296296,0,0,2.781829522,6.923700624,8.474428274,-1.550727651,15.59293139,-1.232016632,40.08333333,296.5833333,1.833333333,1,92.55363825,27.74012474,27.1189106,7.399168399,7.196236402,296.932185,0.202931997,LAC,12,0
0.125,60,W,0.298,0.061,-0.233,0.277,-0.356,0.007,56.3,W,-0.13,-0.032,0.085,0.101,-0.151,0.235,0,1,0.318,-0.125,0.004,0.121,0.223,0,3.692307692,201915SF-12ATL2229,0,9.740540541,1.017520969,-0.037138863,6.288350419,4.041752097,0.290540541,0.304054054,0.268965517,0,0,0,0,-12,0.074324324,1,1,2.652035623,5.351653944,6.665394402,-1.313740458,15.5178117,-2.248600509,30.23076923,249.6153846,1.923076923,0.846153846,103.6442748,22.49872774,21.70256234,8.256997455,7.973046194,254.955542,0.283951261,NYJ,-12,0
-0.003,45.6,W,0.066,-0.027,-0.098,0.127,-0.017,0.292,72.4,L,0.132,0.234,0.038,0.413,0.098,0.171,0,0,-0.08,0.081,-0.005,-0.109,0.071,0,-0.153846154,201915LAR3DAL2144,1,3.644027206,0.239199157,0.03879682,2.391153367,-0.885573331,0.212328767,0.390410959,0.251748252,0,0,0,-21,-18,0.102739726,0,1,2.771694215,6.070661157,7.966322314,-1.895661157,11.36404959,-1.038016529,37.23076923,285.5384615,1.153846154,1.076923077,84.82913223,26.02272727,27.6398719,7.669421488,7.922757849,323.1418347,-0.253336361,LAR,3,0
0.292,72.4,L,0.132,0.234,0.038,0.413,0.171,-0.003,45.6,W,0.066,-0.027,-0.098,0.127,-0.051,-0.017,1,1,0.081,-0.08,-0.064,0.256,-0.106,0,24.69230769,201915DAL-3LAR4421,0,8.212467076,0.411874451,0.013169447,-0.286984197,-5.320456541,0.279411765,0.338235294,0.208955224,0,0,1,21,18,0.080882353,1,0,2.884274194,7.873790323,9.517943548,-1.644153226,18.75403226,0.690120968,38.15384615,317.0769231,1.846153846,0.846153846,97.51774194,25.60282258,24.25378226,8.310483871,7.93661793,314.9713508,0.373865941,NYJ,-3,0
0.225,60.4,W,0.178,0.113,-0.061,0.307,0.003,0.057,47.9,W,0.011,0.057,0.005,0.229,-0.088,0.108,1,1,0.168,-0.15,0.003,0.14,0.003,0,3,201915MIN-3LAC3910,0,2.91522033,0.626926196,-0.042389835,3.002081644,-0.39270073,0.296296296,0.414814815,0.204379562,0,0,1,9,6,0.02962963,1,1,3.007931034,5.906896552,7.851458886,-1.944562334,11.93819629,-1.119098143,31.41666667,262.9166667,1.916666667,0.333333333,109.0777188,22.15915119,20.5892122,8.368700265,7.743284012,246.2124775,0.625416253,NO,-3,0
0.057,47.9,W,0.011,0.057,0.005,0.229,0.108,0.225,60.4,W,0.178,0.113,-0.061,0.307,-0.035,0.003,0,0,-0.15,0.168,-0.04,-0.08,-0.072,0,0,201915LAC3MIN1039,1,6.912450397,0.322172619,0.061011905,-0.342881944,-1.196180556,0.234375,0.3203125,0.182539683,0,0,0,-9,-6,0.1171875,0,0,2.640685225,6.472805139,8.97366167,-2.500856531,16.27987152,-0.27366167,35.92307692,288.3076923,1.538461538,1.153846154,89.93897216,24.40685225,24.22161028,8.025695931,7.845197068,287.1763726,0.180498864,ARI,3,0
0.068,50.7,L,-0.019,-0.03,-0.02,0.025,0.031,0.273,69.2,L,0.302,0.197,-0.077,0.323,0.018,-0.002,0,0,0.052,0.09,-0.009,0.085,-0.005,1,21.84615385,201915IND8.5NO734,0,2.416875522,0.098189919,-0.005513784,0.21144528,-1.009579504,0.248120301,0.398496241,0.177777778,1,1,0,-20,-11.5,0.07518797,0,0,2.898455056,5.076966292,7.576123596,-2.499157303,16.27921348,-1.796067416,32.36363636,221.5454545,1.636363636,0.545454545,92.85196629,21.1741573,22.19882584,6.845505618,6.992371369,240.3112416,-0.146865751,WAS,8.5,0
0.273,69.2,L,0.302,0.197,-0.077,0.323,-0.002,0.068,50.7,L,-0.019,-0.03,-0.02,0.025,0.027,0.031,1,1,0.09,0.052,0.028,-0.015,0.013,0,0,201915NO-8.5IND347,0,2.07113712,0.323848384,-0.077257597,3.682030495,4.679319231,0.253731343,0.402985075,0.237410072,1,1,1,20,11.5,0.044776119,1,1,2.534690909,4.817454545,6.253090909,-1.435636364,11.652,-2.372363636,39.28571429,300.2857143,2.428571429,0.428571429,110.7370909,29.55636364,27.27356,7.643636364,7.201128262,288.6435091,0.442508101,BAL,-8.5,0
